"","Date","Mkt.RF","SMB","HML","RMW","CMA","RF"
"2384",2019-02-20,0.34,-0.03,0.23,-0.05,0.03,0.01
"2385",2019-02-21,-0.28,0.15,-0.2,0.23,-0.01,0.01
"2386",2019-02-22,0.46,0.04,-0.65,0.22,-0.43,0.01
"2387",2019-02-25,0.25,-0.05,-0.3,-0.21,-0.21,0.01
"2388",2019-02-26,0.06,-0.07,-0.16,0.18,-0.16,0.01
"2389",2019-02-27,-0.07,0.12,-0.05,-0.32,-0.05,0.01
"2390",2019-02-28,-0.28,-0.07,-0.05,-0.13,0.25,0.01
"2391",2019-03-01,0.51,-0.1,-0.54,0.06,-0.28,0.01
"2392",2019-03-04,-0.15,0.23,-0.32,0.23,-0.23,0.01
"2393",2019-03-05,-0.21,-0.21,-0.11,-0.02,-0.11,0.01
"2394",2019-03-06,-0.53,-0.35,0,0.32,0.01,0.01
"2395",2019-03-07,-0.9,-0.08,-0.05,-0.06,0.21,0.01
"2396",2019-03-08,-0.45,-0.27,-0.02,-0.16,-0.14,0.01
"2397",2019-03-11,1.12,-0.22,-0.26,-0.06,-0.5,0.01
"2398",2019-03-12,0.37,0.09,0.05,-0.14,-0.11,0.01
"2399",2019-03-13,0.6,-0.21,-0.08,-0.08,-0.06,0.01
"2400",2019-03-14,-0.09,-0.39,0.09,-0.19,0.01,0.01
"2401",2019-03-15,0.64,-0.12,-0.16,0.06,-0.15,0.01
"2402",2019-03-18,0.49,0.13,0.23,0.01,0.06,0.01
"2403",2019-03-19,0.07,-0.2,-0.27,0.09,-0.12,0.01
"2404",2019-03-20,-0.25,0.23,-0.41,0.1,-0.23,0.01
"2405",2019-03-21,0.54,-0.4,-0.54,0.33,-0.3,0.01
"2406",2019-03-22,-1.63,0.28,0.04,0.58,0.12,0.01
"2407",2019-03-25,-0.41,-0.28,-0.08,-0.09,0.11,0.01
"2408",2019-03-26,0.73,0.08,0.05,-0.01,0.2,0.01
"2409",2019-03-27,-0.26,0.25,0.18,0.32,0.11,0.01
"2410",2019-03-28,-0.02,-0.32,-0.47,0.02,-0.13,0.01
"2411",2019-03-29,0.62,-0.2,-0.5,0.13,-0.2,0.01
"2412",2019-04-01,1.16,-0.24,0.64,-0.19,0.01,0.01
"2413",2019-04-02,0.06,-0.18,0.02,-0.25,-0.19,0.01
"2414",2019-04-03,0.5,0.17,-0.19,0.17,-0.25,0.01
"2415",2019-04-04,0,0.02,0.39,0.17,0.22,0.01
"2416",2019-04-05,0.34,0.08,-0.02,-0.16,0.05,0.01
"2417",2019-04-08,0.13,-0.05,-0.03,0.2,-0.06,0.01
"2418",2019-04-09,-0.47,-0.07,-0.08,0.02,-0.08,0.01
"2419",2019-04-10,0.31,0.2,-0.2,0.09,-0.09,0.01
"2420",2019-04-11,-0.09,-0.22,0.1,0.12,0.05,0.01
"2421",2019-04-12,0.55,-0.23,0.14,0.16,-0.11,0.01
"2422",2019-04-15,0.16,0.22,-0.01,0.12,0,0.01
"2423",2019-04-16,0.15,-0.06,0.14,-0.01,-0.11,0.01
"2424",2019-04-17,-0.09,-0.12,0.55,0.36,0.06,0.01
"2425",2019-04-18,-0.15,-0.5,-0.12,0.24,-0.11,0.01
"2426",2019-04-19,0.04,0.09,-0.11,0.03,-0.06,0.01
"2427",2019-04-22,0.05,-0.2,-0.18,-0.17,-0.22,0.01
"2428",2019-04-23,0.58,-0.02,-0.48,0.06,-0.2,0.01
"2429",2019-04-24,-0.44,0.12,-0.53,0.21,-0.07,0.01
"2430",2019-04-25,-0.1,0,-0.29,0.02,-0.21,0.01
"2431",2019-04-26,0.39,-0.06,-0.16,-0.2,-0.07,0.01
"2432",2019-04-29,0.23,0,0.25,-0.37,-0.01,0.01
"2433",2019-04-30,0.09,-0.12,0.01,0.14,0.35,0.01
"2434",2019-05-01,-0.52,0.14,-0.15,0.14,-0.1,0.01
"2435",2019-05-02,-0.31,0.11,-0.06,-0.15,0.11,0.01
"2436",2019-05-03,0.89,0.12,-0.18,-0.06,-0.3,0.01
"2437",2019-05-06,-0.56,0.16,-0.07,-0.06,0.2,0.01
"2438",2019-05-07,-1.34,0.52,0.02,0.17,0.01,0.01
"2439",2019-05-08,-0.27,-0.31,-0.18,0.04,0.07,0.01
"2440",2019-05-09,-0.64,-0.22,0.05,-0.09,0.11,0.01
"2441",2019-05-10,0.33,0,-0.01,-0.05,0.14,0.01
"2442",2019-05-13,-1.93,0.32,0.55,0.22,0.51,0.01
"2443",2019-05-14,0.62,-0.3,-0.16,-0.21,-0.06,0.01
"2444",2019-05-15,0.53,-0.16,-0.66,0.29,-0.43,0.01
"2445",2019-05-16,0.71,-0.62,-0.27,-0.08,-0.04,0.01
"2446",2019-05-17,-0.46,0.12,-0.08,0.25,0.15,0.01
"2447",2019-05-20,-0.54,0,0.59,-0.04,0.5,0.01
"2448",2019-05-21,0.56,-0.31,-0.14,-0.23,-0.17,0.01
"2449",2019-05-22,-0.27,-0.02,-0.63,0.17,-0.09,0.01
"2450",2019-05-23,-1.09,0.16,-0.23,0.3,0.25,0.01
"2451",2019-05-24,0.4,0.2,0.24,-0.3,-0.04,0.01
"2452",2019-05-27,0.04,0.02,0.01,0.02,0.06,0.01
"2453",2019-05-28,-0.49,0.5,-0.56,0.25,-0.28,0.01
"2454",2019-05-29,-0.95,0.01,0.33,-0.14,0,0.01
"2455",2019-05-30,0.11,-0.27,-0.15,0.06,-0.02,0.01
"2456",2019-05-31,-0.91,0.47,-0.09,0.06,0.19,0.01
"2457",2019-06-03,0.02,-0.25,1.12,-0.33,0.96,0.01
"2458",2019-06-04,1.5,-0.39,0.33,-0.16,-0.08,0.01
"2459",2019-06-05,0.59,-0.32,-0.74,0.37,-0.25,0.01
"2460",2019-06-06,0.42,-0.63,-0.17,0.31,-0.07,0.01
"2461",2019-06-07,1.04,-0.18,-0.74,0.3,-0.45,0.01
"2462",2019-06-10,0.47,-0.05,-0.04,0.12,-0.21,0.01
"2463",2019-06-11,0.23,-0.01,0.21,0.21,0.11,0.01
"2464",2019-06-12,-0.38,0.21,-0.61,0.29,0.06,0.01
"2465",2019-06-13,0.2,-0.08,0.17,-0.11,0.01,0.01
"2466",2019-06-14,-0.4,-0.16,-0.03,0.22,0.1,0.01
"2467",2019-06-17,-0.02,-0.04,-0.43,-0.23,-0.28,0.01
"2468",2019-06-18,0.94,-0.65,0.13,-0.21,0.03,0.01
"2469",2019-06-19,0.58,0.24,-0.06,-0.11,0.04,0.01
"2470",2019-06-20,0.96,-0.05,-0.4,0.21,-0.17,0.01
"2471",2019-06-21,-0.18,-0.11,0.25,-0.08,-0.01,0.01
"2472",2019-06-24,-0.13,-0.24,-0.03,0.29,-0.15,0.01
"2473",2019-06-25,-0.69,0.23,0.48,-0.22,0.42,0.01
"2474",2019-06-26,-0.18,-0.17,0.28,0.04,-0.08,0.01
"2475",2019-06-27,0.52,0.59,-0.09,-0.23,-0.11,0.01
"2476",2019-06-28,0.52,0.14,0.15,-0.31,0.1,0.01
"2477",2019-07-01,0.59,-0.17,0.06,0.11,-0.03,0.01
"2478",2019-07-02,0.32,-0.24,-0.45,0.24,-0.08,0.01
"2479",2019-07-03,0.62,-0.34,-0.24,-0.15,-0.01,0.01
"2480",2019-07-04,0.12,0.19,0.16,-0.06,0.07,0.01
"2481",2019-07-05,-0.43,0.11,0.39,-0.11,-0.01,0.01
"2482",2019-07-08,-0.6,-0.24,-0.03,0.13,-0.06,0.01
"2483",2019-07-09,-0.1,-0.46,-0.3,-0.31,-0.2,0.01
"2484",2019-07-10,0.35,0.03,-0.22,0.22,-0.04,0.01
"2485",2019-07-11,0.14,-0.12,0.08,0.03,-0.19,0.01
"2486",2019-07-12,0.41,0.07,0.25,0.3,0.03,0.01
"2487",2019-07-15,0,-0.26,-0.39,0.13,-0.07,0.01
"2488",2019-07-16,-0.33,-0.02,0.06,0.12,0,0.01
"2489",2019-07-17,-0.41,0.05,-0.42,-0.2,-0.1,0.01
"2490",2019-07-18,0.12,-0.46,-0.13,-0.27,0.18,0.01
"2491",2019-07-19,-0.25,0.51,0.29,0.21,0.11,0.01
"2492",2019-07-22,0.06,-0.26,-0.2,0.12,-0.17,0.01
"2493",2019-07-23,0.51,-0.24,0.36,0.26,0.17,0.01
"2494",2019-07-24,0.42,0.22,0.25,-0.05,-0.22,0.01
"2495",2019-07-25,-0.53,0.02,-0.05,0.17,0.09,0.01
"2496",2019-07-26,0.41,-0.29,-0.28,-0.32,-0.32,0.01
"2497",2019-07-29,-0.22,-0.14,-0.31,0.23,0.29,0.01
"2498",2019-07-30,-0.38,0.71,0.23,-0.2,0.1,0.01
"2499",2019-07-31,-0.91,0.21,0.16,-0.02,0.14,0.01
"2500",2019-08-01,-0.42,-0.04,-0.85,-0.06,-0.16,0.01
"2501",2019-08-02,-1.14,-0.01,-0.17,0.15,0.03,0.01
"2502",2019-08-05,-2.4,0.51,0.42,-0.16,0.49,0.01
"2503",2019-08-06,0.44,-0.66,-0.42,0.03,-0.08,0.01
"2504",2019-08-07,0.15,-0.12,-0.71,0.21,-0.17,0.01
"2505",2019-08-08,1.56,-0.48,-0.4,0.05,-0.32,0.01
"2506",2019-08-09,-0.59,0.08,-0.15,-0.12,-0.02,0.01
"2507",2019-08-12,-0.83,0.29,-0.16,0.16,0.16,0.01
"2508",2019-08-13,0.57,-0.99,-0.47,0.29,-0.2,0.01
"2509",2019-08-14,-2.11,0.99,-0.07,-0.05,0.18,0.01
"2510",2019-08-15,-0.2,-0.78,-0.01,-0.05,-0.09,0.01
"2511",2019-08-16,1.2,-0.29,0.13,-0.2,-0.06,0.01
"2512",2019-08-19,1.03,-0.11,0.17,0.22,0.07,0.01
"2513",2019-08-20,-0.41,0.67,-0.41,0.13,-0.14,0.01
"2514",2019-08-21,0.63,-0.45,-0.37,0.13,-0.26,0.01
"2515",2019-08-22,-0.16,0.07,0.42,0.01,0.31,0.01
"2516",2019-08-23,-1.48,0.81,-0.01,-0.21,0.02,0.01
"2517",2019-08-26,0.21,-0.87,-0.29,0.11,-0.12,0.01
"2518",2019-08-27,0.01,-0.08,-0.23,0.32,0.06,0.01
"2519",2019-08-28,0.27,-0.19,0.35,0.02,0.14,0.01
"2520",2019-08-29,0.94,-0.44,0.22,0.05,-0.08,0.01
"2521",2019-08-30,0.27,0.31,0.2,0.18,0.04,0.01
"2522",2019-09-02,-0.09,-0.21,-0.07,0.06,0.06,0.01
"2523",2019-09-03,-0.47,0.13,0.01,0.02,0.16,0.01
"2524",2019-09-04,1.08,-0.46,0.15,-0.07,-0.07,0.01
"2525",2019-09-05,1.16,0.06,0.34,0.32,-0.12,0.01
"2526",2019-09-06,0.1,-0.12,0.08,0.07,0.13,0.01
"2527",2019-09-09,0.11,0.65,1.63,-0.02,0.4,0.01
"2528",2019-09-10,0.12,0.39,1.91,-0.6,0.62,0.01
"2529",2019-09-11,0.79,0.39,0.33,-0.27,0.24,0.01
"2530",2019-09-12,0.33,-0.28,-0.09,0,-0.04,0.01
"2531",2019-09-13,0.27,0.32,0.71,-0.16,0.15,0.01
"2532",2019-09-16,-0.46,0.46,0.43,-0.12,0.05,0.01
"2533",2019-09-17,0.24,-0.34,-0.86,0.22,-0.23,0.01
"2534",2019-09-18,-0.22,-0.37,-0.36,0.17,0.02,0.01
"2535",2019-09-19,0.23,0.11,-0.2,0.04,0.02,0.01
"2536",2019-09-20,-0.24,0.38,0.24,-0.38,0.06,0.01
"2537",2019-09-23,-0.25,-0.04,0.03,0.19,0.12,0.01
"2538",2019-09-24,-0.45,0.16,-0.18,0.31,0.27,0.01
"2539",2019-09-25,-0.11,-0.39,0.24,0.06,0.03,0.01
"2540",2019-09-26,-0.15,-0.29,-0.1,0.19,0.07,0.01
"2541",2019-09-27,-0.22,-0.04,0.48,0.04,0.33,0.01
"2542",2019-09-30,0.13,-0.38,-0.47,0.32,-0.15,0.01
"2543",2019-10-01,-0.82,0.44,-0.21,0.34,-0.05,0.01
"2544",2019-10-02,-1.66,0.95,-0.11,-0.26,-0.07,0.01
"2545",2019-10-03,0.24,-0.72,-0.69,-0.07,-0.23,0.01
"2546",2019-10-04,1.06,-0.47,-0.35,0.2,-0.1,0.01
"2547",2019-10-07,-0.16,0.06,-0.1,0.02,-0.12,0.01
"2548",2019-10-08,-1.12,0.62,0.08,0.24,0.06,0.01
"2549",2019-10-09,0.52,-0.62,-0.09,0.08,-0.14,0.01
"2550",2019-10-10,0.64,-0.38,0.54,0.02,0.16,0.01
"2551",2019-10-11,1.35,-0.14,0.48,0.02,0.2,0.01
"2552",2019-10-14,-0.18,-0.03,-0.16,-0.06,-0.14,0.01
"2553",2019-10-15,0.97,-0.05,0.01,-0.14,-0.38,0.01
"2554",2019-10-16,0.05,0.37,0.19,0.02,0.13,0.01
"2555",2019-10-17,0.32,0.32,-0.12,-0.09,-0.16,0.01
"2556",2019-10-18,-0.26,0.22,0.59,-0.04,0.23,0.01
"2557",2019-10-21,0.54,-0.02,0.27,0.06,0.02,0.01
"2558",2019-10-22,-0.23,0.21,0.43,0.08,0.33,0.01
"2559",2019-10-23,0.2,0.01,0.27,0.01,0.11,0.01
"2560",2019-10-24,0.26,-0.32,-0.57,0.15,-0.37,0.01
"2561",2019-10-25,0.31,0.15,-0.11,0.26,-0.07,0.01
"2562",2019-10-28,0.45,-0.09,-0.17,0.07,-0.22,0.01
"2563",2019-10-29,0.02,0.29,0.32,-0.21,0.22,0.01
"2564",2019-10-30,0.3,-0.28,-0.78,0.15,-0.1,0.01
"2565",2019-10-31,-0.22,0.19,-0.23,0.09,0,0.01
"2566",2019-11-01,0.84,-0.05,0.21,-0.07,-0.1,0.01
"2567",2019-11-04,0.39,-0.11,0.75,0.04,0.12,0.01
"2568",2019-11-05,0.05,0.24,0.56,-0.02,0.15,0.01
"2569",2019-11-06,0.01,-0.31,0.12,-0.04,0.16,0.01
"2570",2019-11-07,0.31,0.03,0.2,0.14,-0.02,0.01
"2571",2019-11-08,0.07,-0.02,-0.22,-0.12,-0.04,0.01
"2572",2019-11-11,-0.08,0.26,-0.32,0.21,0.01,0.01
"2573",2019-11-12,0.17,-0.1,0.04,-0.15,-0.08,0.01
"2574",2019-11-13,-0.17,-0.21,-0.66,0.21,-0.15,0.01
"2575",2019-11-14,-0.07,-0.11,-0.18,0.1,-0.24,0.01
"2576",2019-11-15,0.69,-0.09,-0.16,-0.04,0.06,0.01
"2577",2019-11-18,0.08,-0.06,-0.52,0.11,-0.24,0.01
"2578",2019-11-19,-0.01,0.15,-0.45,-0.4,-0.13,0.01
"2579",2019-11-20,-0.37,0.02,-0.3,-0.27,-0.15,0.01
"2580",2019-11-21,-0.25,-0.09,0.11,0.02,-0.06,0.01
"2581",2019-11-22,0.18,0.03,0,0.12,0.01,0.01
"2582",2019-11-25,0.8,0.13,-0.22,-0.1,-0.09,0.01
"2583",2019-11-26,0.2,0.03,-0.7,0.27,-0.31,0.01
"2584",2019-11-27,0.29,0.06,-0.12,0.01,-0.04,0.01
"2585",2019-11-28,-0.02,0.01,-0.04,-0.01,0.04,0.01
"2586",2019-11-29,-0.41,0.23,-0.26,-0.11,-0.07,0.01
"2587",2019-12-02,-0.56,0.49,0.4,0.02,0.27,0.01
"2588",2019-12-03,-0.6,0.24,-0.48,-0.22,-0.41,0.01
"2589",2019-12-04,0.54,0.02,0.25,0.04,0.15,0.01
"2590",2019-12-05,0.2,0.14,0.25,0.06,0.23,0.01
"2591",2019-12-06,0.77,-0.14,0.24,0.03,0.13,0.01
"2592",2019-12-09,-0.21,0.3,0.29,-0.12,0.02,0.01
"2593",2019-12-10,-0.08,0.13,0.03,-0.15,0.04,0.01
"2594",2019-12-11,0.34,-0.15,0.07,0.1,0.11,0.01
"2595",2019-12-12,0.57,-0.39,0.62,-0.27,0.16,0.01
"2596",2019-12-13,0.41,0.16,-0.14,-0.1,-0.05,0.01
"2597",2019-12-16,0.76,-0.21,-0.18,0,-0.11,0.01
"2598",2019-12-17,-0.02,0.18,0.23,0,-0.04,0.01
"2599",2019-12-18,-0.17,0.01,0.03,0,-0.06,0.01
"2600",2019-12-19,0.27,-0.07,-0.23,0.09,-0.11,0.01
"2601",2019-12-20,0.33,-0.23,-0.43,0.19,-0.17,0.01
"2602",2019-12-23,0.11,0.11,-0.32,-0.08,0.1,0.01
"2603",2019-12-24,0.04,0.26,-0.15,-0.08,-0.06,0.01
"2604",2019-12-25,-0.03,-0.08,-0.13,0.02,-0.03,0.01
"2605",2019-12-26,0.32,-0.18,-0.12,0.22,-0.13,0.01
"2606",2019-12-27,0.27,0.17,-0.09,0.16,0.08,0.01
"2607",2019-12-30,-0.45,0.45,0.32,-0.03,0.28,0.01
"2608",2019-12-31,0.19,0.05,0.13,-0.18,0.1,0.01
